"","long.fips","long.name","short.fips","year","median.age","hs.plus","bachelors.plus","ag.percent.employ","mean.income","median.income","white.percent","papers.total","papers.daily","ktype_use","k.seats","party.presence","party.comp","general.presence","general.comp","population","pop_density"
"4044","620L500US42141","State House District 141 (2016), Pennsylvania","42141",2020,37.3,89.2,17.7,0.22,71168,60002,82,7742,2212,"SMD",1,1,1,1,1,63505,3595.776004
"4045","620L500US42142","State House District 142 (2016), Pennsylvania","42142",2020,44.5,93.8,37.8,0.19,103402,85741,93.74,9373,2678,"SMD",1,1,1,1,1,64439,2247.845955
"4046","620L500US42143","State House District 143 (2016), Pennsylvania","42143",2020,45.9,95,47,0.64,115102,88060,94.7,10990,3140,"SMD",1,1,1,1,1,63175,376.2432255
"4047","620L500US42144","State House District 144 (2016), Pennsylvania","42144",2020,42.3,94.1,43.1,0.77,105956,85830,90.78,6818,1948,"SMD",1,1,1,1,1,62446,1046.031693
"4048","620L500US42145","State House District 145 (2016), Pennsylvania","42145",2020,42.7,91.3,30.1,0.71,84452,68858,94.42,10822,3092,"SMD",1,1,1,1,1,63204,550.8117859
"4049","620L500US42146","State House District 146 (2016), Pennsylvania","42146",2020,39,92.9,36.2,0.6,87995,73721,86.12,17280,3240,"SMD",1,1,1,1,1,62572,1536.565002
"4050","620L500US42147","State House District 147 (2016), Pennsylvania","42147",2020,42.3,93.7,36.3,0.65,99895,82602,93.1,17824,3342,"SMD",1,1,1,1,1,64203,648.1943281
"4051","620L500US42148","State House District 148 (2016), Pennsylvania","42148",2020,40.9,96.2,62.3,0.13,145675,96956,86.84,19840,3720,"SMD",1,1,1,1,1,63947,1909.492669
"4052","620L500US42149","State House District 149 (2016), Pennsylvania","42149",2020,41.7,95.6,60.2,0.03,136909,85102,78.27,20320,3810,"SMD",1,0,0,0,1,63372,2075.524842
"4053","620L500US42150","State House District 150 (2016), Pennsylvania","42150",2020,39.8,94.4,48.2,0.2,120874,98901,80.54,13712,2571,"SMD",1,1,1,1,1,66622,1610.510794
"4054","620L500US42151","State House District 151 (2016), Pennsylvania","42151",2020,41.5,95.5,53.7,0.2,124722,96040,80.3,13728,2574,"SMD",1,1,1,1,1,62573,1808.625025
"4055","620L500US42152","State House District 152 (2016), Pennsylvania","42152",2020,42.4,95.1,45.2,0.26,106787,82350,86.79,15593,2958,"SMD",1,1,1,1,1,62406,2476.133794
"4056","620L500US42153","State House District 153 (2016), Pennsylvania","42153",2020,43.1,95,48.7,0.06,107136,80405,77.92,17920,3360,"SMD",1,1,1,1,1,63586,3335.921515
"4057","620L500US42154","State House District 154 (2016), Pennsylvania","42154",2020,41.4,95.3,54.7,0,103759,80200,66.07,15488,2904,"SMD",1,1,1,1,1,60965,3731.713289
"4058","620L500US42155","State House District 155 (2016), Pennsylvania","42155",2020,40.8,96.1,55.8,1.02,129009,104805,87.53,4968,1242,"SMD",1,1,1,1,1,66555,893.0080908
"4059","620L500US42156","State House District 156 (2016), Pennsylvania","42156",2020,36.9,96,59.1,0.66,119482,85676,90.18,4232,1058,"SMD",1,1,1,1,1,65219,1760.677069
"4060","620L500US42157","State House District 157 (2016), Pennsylvania","42157",2020,41.3,96.9,63.1,0.56,134287,100195,84.3,7904,1716,"SMD",1,1,1,1,1,61956,1504.443689
"4061","620L500US42158","State House District 158 (2016), Pennsylvania","42158",2020,41.5,92.7,54.6,5.25,132655,102185,88.97,4460,1115,"SMD",1,1,1,1,1,62576,570.6156989
"4062","620L500US42159","State House District 159 (2016), Pennsylvania","42159",2020,32.9,82.3,12.5,0.19,46757,34931,38.79,19812,1651,"SMD",1,1,1,1,1,60585,4225.484726
"4063","620L500US42160","State House District 160 (2016), Pennsylvania","42160",2020,43.8,91.8,46,4.95,121273,88851,85.23,9680,1152,"SMD",1,1,1,1,1,65006,979.448546
"4064","620L500US42161","State House District 161 (2016), Pennsylvania","42161",2020,41.5,94,40.3,0.22,102738,81870,89.69,12696,1058,"SMD",1,1,1,1,1,63793,3676.829971
"4065","620L500US42162","State House District 162 (2016), Pennsylvania","42162",2020,39,91.8,22.1,0.39,70728,60438,83.11,12468,1039,"SMD",1,1,1,1,1,63860,4586.984629
"4066","620L500US42163","State House District 163 (2016), Pennsylvania","42163",2020,37.8,94.4,35.4,0.25,81009,65765,78.54,9984,832,"SMD",1,1,1,1,1,63757,7890.717822
"4067","620L500US42164","State House District 164 (2016), Pennsylvania","42164",2020,34,86.1,24.7,0,59197,42882,25.47,9732,811,"SMD",1,1,1,1,1,61020,11487.1988
"4068","620L500US42165","State House District 165 (2016), Pennsylvania","42165",2020,42.9,94.9,48.6,0.13,127090,99865,87.51,13320,1110,"SMD",1,1,1,1,1,64404,2646.993547
"4069","620L500US42166","State House District 166 (2016), Pennsylvania","42166",2020,36.1,96.7,62.4,0.23,125195,90749,86.15,12056,1258,"SMD",1,1,1,1,1,61355,4326.258638
"4070","620L500US42167","State House District 167 (2016), Pennsylvania","42167",2020,42.3,96.5,64.4,0.91,149110,106518,85.73,5040,1260,"SMD",1,1,1,1,1,63721,864.8109443
"4071","620L500US42168","State House District 168 (2016), Pennsylvania","42168",2020,45.8,96.8,55.1,0.35,130608,93237,88.66,14064,1172,"SMD",1,1,1,1,1,62297,1183.566068
"4072","620L500US42169","State House District 169 (2016), Pennsylvania","42169",2020,42.7,88.8,22.6,0.78,74539,62420,93.79,9148,6861,"SMD",1,1,1,1,1,63955,462.3932674
"4073","620L500US42170","State House District 170 (2016), Pennsylvania","42170",2020,42.7,88.6,24.7,0.04,65475,50563,77.59,8086,1866,"SMD",1,1,1,1,1,63091,5380.436637
"4074","620L500US42171","State House District 171 (2016), Pennsylvania","42171",2020,42.9,90.9,38.2,1.83,81884,63344,94.08,2430,2430,"SMD",1,1,1,1,1,67302,142.406148
"4075","620L500US42172","State House District 172 (2016), Pennsylvania","42172",2020,39.1,82.9,24,0.15,63313,48668,69.41,9628,2190,"SMD",1,1,1,1,1,64774,9383.456468
"4076","620L500US42173","State House District 173 (2016), Pennsylvania","42173",2020,38.4,85.6,16.5,0.13,58844,47867,73.98,8931,2061,"SMD",1,0,0,0,1,56731,7102.028042
"4077","620L500US42174","State House District 174 (2016), Pennsylvania","42174",2020,39.1,87.4,25.4,0.1,58615,46723,73.16,7228,1668,"SMD",1,0,0,0,1,64337,10104.75891
"4078","620L500US42175","State House District 175 (2016), Pennsylvania","42175",2020,32.6,85.8,51.6,0.08,96096,62532,69.75,15990,3690,"SMD",1,0,0,1,1,63231,16767.70088
"4079","620L500US42176","State House District 176 (2016), Pennsylvania","42176",2020,44.2,90.6,22.8,0.44,73162,58129,82.83,2516,2516,"SMD",1,1,1,1,1,63461,255.2807199
"4080","620L500US42177","State House District 177 (2016), Pennsylvania","42177",2020,37.3,84,19.7,0.11,59518,45462,78.42,13403,3093,"SMD",1,1,1,1,1,65377,9414.890553
"4081","620L500US42178","State House District 178 (2016), Pennsylvania","42178",2020,47.4,97.5,54.7,0.32,155178,115568,92.5,7987,2282,"SMD",1,1,1,1,1,61967,733.5629898
"4082","620L500US42179","State House District 179 (2016), Pennsylvania","42179",2020,29.4,73.3,10.5,0.27,40695,30130,23.36,9568,2208,"SMD",1,0,0,0,1,67521,18483.71202
"4083","620L500US42180","State House District 180 (2016), Pennsylvania","42180",2020,27.7,60.1,5.2,0.29,32204,24234,40.43,8554,1974,"SMD",1,0,0,0,1,64891,17609.49796
"4084","620L500US42181","State House District 181 (2016), Pennsylvania","42181",2020,27.1,76.9,18.5,0.28,39972,23018,29.06,12415,2865,"SMD",1,0,0,0,1,58420,17617.61158
"4085","620L500US42182","State House District 182 (2016), Pennsylvania","42182",2020,32.5,95.2,74.7,0.1,106836,70130,74.68,10790,2490,"SMD",1,1,1,1,1,62876,30463.17829
"4086","620L500US42183","State House District 183 (2016), Pennsylvania","42183",2020,45.3,90.8,26.2,0.45,80602,66359,92.31,12393,2334,"SMD",1,1,1,1,1,61907,581.4283299
"4087","620L500US42184","State House District 184 (2016), Pennsylvania","42184",2020,35.3,76.1,24.8,1.01,60408,47380,64.59,11050,2550,"SMD",1,1,1,1,1,66870,11499.57008
"4088","620L500US42185","State House District 185 (2016), Pennsylvania","42185",2020,37.3,86.1,20.7,0.23,57378,41491,36.58,13896,2929,"SMD",1,0,0,0,1,63527,4630.247813
"4089","620L500US42186","State House District 186 (2016), Pennsylvania","42186",2020,33.4,82.9,32.4,0.26,62978,38087,30.39,11492,2652,"SMD",1,0,0,0,1,62505,18233.66394
"4090","620L500US42187","State House District 187 (2016), Pennsylvania","42187",2020,40.3,93.4,36.9,1.1,97591,79074,90.97,14177,2080,"SMD",1,1,1,1,1,66648,352.9019311
"4091","620L500US42188","State House District 188 (2016), Pennsylvania","42188",2020,26.9,87.9,39.9,0.16,49839,33030,36.76,6617,1527,"SMD",1,0,0,0,1,60255,21752.70758
"4092","620L500US42189","State House District 189 (2016), Pennsylvania","42189",2020,43.8,89,22.9,0.76,74458,62861,83.92,2601,1631,"SMD",1,1,1,1,1,60874,173.9217389
"4093","620L500US42190","State House District 190 (2016), Pennsylvania","42190",2020,33.3,81.3,18.4,0.06,36251,23602,10.02,11453,2643,"SMD",1,1,1,1,1,66118,9653.672069
"4094","620L500US42191","State House District 191 (2016), Pennsylvania","42191",2020,34.9,82.4,11.8,0.07,41627,31639,6.29,9084,1677,"SMD",1,0,0,0,1,59203,14173.56955
"4095","620L500US42192","State House District 192 (2016), Pennsylvania","42192",2020,34.6,88.5,20,0.25,49967,38372,9.41,7306,1686,"SMD",1,0,0,0,1,65632,16090.21819
"4096","620L500US42193","State House District 193 (2016), Pennsylvania","42193",2020,43.6,87.7,21.1,3.58,76794,64636,92.8,5608,3014,"SMD",1,1,1,1,1,61689,187.53477
"4097","620L500US42194","State House District 194 (2016), Pennsylvania","42194",2020,34,93.7,52,0.02,93027,65209,77.95,12657,2799,"SMD",1,1,1,1,1,63968,5073.604061
"4098","620L500US42195","State House District 195 (2016), Pennsylvania","42195",2020,29.4,83.1,34.1,0.16,57921,32885,30.13,12038,2778,"SMD",1,0,0,0,1,64546,19435.71213
"4099","620L500US42196","State House District 196 (2016), Pennsylvania","42196",2020,43.3,89.6,21.4,0.57,74049,64342,93.78,5460,4095,"SMD",1,0,0,0,1,62980,468.0266042
"4100","620L500US42197","State House District 197 (2016), Pennsylvania","42197",2020,29.5,64.3,7.4,0.56,32885,21769,21.89,10673,2463,"SMD",1,0,0,0,1,65747,20603.88593
"4101","620L500US42198","State House District 198 (2016), Pennsylvania","42198",2020,36.6,80.5,15.6,0.45,37875,25643,12.02,9737,2247,"SMD",1,0,0,0,1,58182,11493.87594
"4102","620L500US42199","State House District 199 (2016), Pennsylvania","42199",2020,40.4,91,27.9,0.85,75288,60773,90.19,8979,2993,"SMD",1,1,1,1,1,63334,276.6184191
"4103","620L500US42200","State House District 200 (2016), Pennsylvania","42200",2020,42.8,91.5,40,0.1,80112,53611,25.39,9503,2193,"SMD",1,0,0,0,1,66421,8589.292642
"4104","620L500US42201","State House District 201 (2016), Pennsylvania","42201",2020,34,81.1,17.8,0.04,43895,30036,8.82,8203,1893,"SMD",1,0,0,0,1,62286,16861.39686
"4105","620L500US42202","State House District 202 (2016), Pennsylvania","42202",2020,31.8,78.5,15.1,0,49757,39383,38.06,7176,1656,"SMD",1,0,0,0,1,68024,20101.65485
"4106","620L500US42203","State House District 203 (2016), Pennsylvania","42203",2020,34.6,79.8,15.9,0,49739,38616,9.01,7345,1695,"SMD",1,0,0,0,1,71234,19000.80021
"4107","620L500US44001","State House District 1 (2016), Rhode Island","44001",2020,22.4,95.9,81.2,0.05,126486,69500,77.62,1920,720,"SMD",1,0,0,0,1,12606,9303.321033
"4108","620L500US44002","State House District 2 (2016), Rhode Island","44002",2020,28.5,86.5,59.5,0.14,72950,36511,66.54,3520,1320,"SMD",1,0,0,0,1,13959,8670.186335
"4109","620L500US44003","State House District 3 (2016), Rhode Island","44003",2020,28.5,74.8,14.6,0.02,40221,30809,36.7,1712,642,"SMD",1,0,0,0,1,14864,11201.20573
"4110","620L500US44004","State House District 4 (2016), Rhode Island","44004",2020,38.4,90.4,63.5,0,104756,68219,74.14,2496,936,"SMD",1,0,0,1,1,14304,6362.989324
"4111","620L500US44005","State House District 5 (2016), Rhode Island","44005",2020,24.7,85.9,29.5,0,52951,40390,67.02,1648,618,"SMD",1,1,1,1,1,14189,9672.119973
"4112","620L500US44006","State House District 6 (2016), Rhode Island","44006",2020,33.6,81.9,28.7,0,63491,46811,71.39,1792,672,"SMD",1,0,0,1,1,14140,7055.888224
"4113","620L500US44007","State House District 7 (2016), Rhode Island","44007",2020,33.1,76,22.3,0.25,59327,50544,52.54,1448,543,"SMD",1,0,0,0,1,13522,13001.92308
"4114","620L500US44008","State House District 8 (2016), Rhode Island","44008",2020,28.6,71.3,23.3,0.33,44868,31006,57.89,2352,882,"SMD",1,0,0,0,1,14002,11411.57294
"4115","620L500US44009","State House District 9 (2016), Rhode Island","44009",2020,29.1,62.1,15.4,0,40307,24565,31.04,1520,570,"SMD",1,0,0,1,1,14087,13797.25759
"4116","620L500US44010","State House District 10 (2016), Rhode Island","44010",2020,31.8,66.9,15,0.4,51390,40530,33.93,2240,840,"SMD",1,0,0,0,1,15241,9131.815458
"4117","620L500US44011","State House District 11 (2016), Rhode Island","44011",2020,31.1,69.4,14.6,0.55,45678,33711,35.08,1128,423,"SMD",1,0,0,1,1,13306,13802.90456
"4118","620L500US44012","State House District 12 (2016), Rhode Island","44012",2020,25.9,74.6,14.3,0.05,39443,28139,36.34,1896,711,"SMD",1,0,0,1,1,15333,7556.924593
"4119","620L500US44013","State House District 13 (2016), Rhode Island","44013",2020,31.6,68.2,9.4,0,51936,41695,46.97,1552,582,"SMD",1,0,0,0,1,14275,8709.579012
"4120","620L500US44014","State House District 14 (2016), Rhode Island","44014",2020,38.1,83.4,11.2,0,48118,36992,68.9,2192,822,"SMD",1,0,0,0,1,12857,5585.143354
"4121","620L500US44015","State House District 15 (2016), Rhode Island","44015",2020,44.6,90.8,37.9,0.35,105204,92831,87.54,2424,909,"SMD",1,1,1,1,1,14113,1666.037068
"4122","620L500US44016","State House District 16 (2016), Rhode Island","44016",2020,46.3,92.7,34.2,0.37,72301,62636,89.13,3328,1248,"SMD",1,1,1,1,1,13697,3916.785816
"4123","620L500US44017","State House District 17 (2016), Rhode Island","44017",2020,41.2,87.4,25.7,0,66523,51996,81.96,2976,1116,"SMD",1,0,0,0,1,14889,5510.362694
"4124","620L500US44018","State House District 18 (2016), Rhode Island","44018",2020,37.1,91.8,36.7,0.12,79988,65139,81.02,2392,897,"SMD",1,0,0,0,1,14891,7183.309214
"4125","620L500US44019","State House District 19 (2016), Rhode Island","44019",2020,45.6,91.3,38.6,0.14,81670,63883,87.59,1532,413,"SMD",1,1,1,1,1,13872,3808.896211
"4126","620L500US44020","State House District 20 (2016), Rhode Island","44020",2020,41.4,84.5,21,0,71425,58446,84.66,2044,552,"SMD",1,0,0,1,1,13532,2290.453622
"4127","620L500US44021","State House District 21 (2016), Rhode Island","44021",2020,42.9,92.3,27.5,0.1,73656,64241,91.73,1284,321,"SMD",1,1,1,1,1,13535,2694.068471
"4128","620L500US44022","State House District 22 (2016), Rhode Island","44022",2020,44.5,89,26.9,0.14,79897,65485,94.33,1460,365,"SMD",1,0,0,1,1,12763,2544.457735
"4129","620L500US44023","State House District 23 (2016), Rhode Island","44023",2020,43.8,92.6,30.8,0.09,84778,73229,94.07,1276,319,"SMD",1,0,0,0,1,13916,3348.411935
"4130","620L500US44024","State House District 24 (2016), Rhode Island","44024",2020,48.6,95.8,45.5,0.4,97445,72724,91.33,1200,300,"SMD",1,1,1,1,1,14514,1561.652679
"4131","620L500US44025","State House District 25 (2016), Rhode Island","44025",2020,37.1,87.1,16.8,0,53344,43611,91.52,1144,286,"SMD",1,1,1,1,1,13721,4775.844065
"4132","620L500US44026","State House District 26 (2016), Rhode Island","44026",2020,39.4,84.9,24.9,0.66,68896,55216,89.81,1432,358,"SMD",1,1,1,1,1,14324,2467.527993
"4133","620L500US44027","State House District 27 (2016), Rhode Island","44027",2020,42.5,92.5,26.2,0,78989,67026,93.88,1008,252,"SMD",1,0,0,1,1,14030,2296.611557
"4134","620L500US44028","State House District 28 (2016), Rhode Island","44028",2020,45,93.5,26.8,0,85060,71370,97.72,1124,281,"SMD",1,1,1,1,1,13426,586.6981297
"4135","620L500US44029","State House District 29 (2016), Rhode Island","44029",2020,44.3,92.4,31.7,0.49,81707,66153,94.18,1456,364,"SMD",1,0,0,1,1,14162,384.4817288
"4136","620L500US44030","State House District 30 (2016), Rhode Island","44030",2020,45.3,95.1,60,0.28,139732,102419,92.51,1836,459,"SMD",1,1,1,1,1,13977,396.972365
"4137","620L500US44031","State House District 31 (2016), Rhode Island","44031",2020,45.7,93.3,46.5,0.11,98179,74225,91.26,3318,0,"SMD",1,0,0,1,1,13813,554.8949504
"4138","620L500US44032","State House District 32 (2016), Rhode Island","44032",2020,43.4,96.2,52.5,1.64,111499,88365,93.19,2328,0,"SMD",1,1,1,1,1,14182,571.7395686
"4139","620L500US44033","State House District 33 (2016), Rhode Island","44033",2020,44.8,96.4,60.2,1.67,101287,80408,94.46,2280,0,"SMD",1,1,1,1,1,14840,856.7634663
"4140","620L500US44034","State House District 34 (2016), Rhode Island","44034",2020,44,93.9,50.5,0.7,84930,60088,93.59,3198,0,"SMD",1,0,0,0,1,13703,1196.455077
"4141","620L500US44035","State House District 35 (2016), Rhode Island","44035",2020,20.9,95.5,56.2,1.19,107972,83833,89.07,1608,0,"SMD",1,0,0,1,1,13844,474.6134595
"4142","620L500US44036","State House District 36 (2016), Rhode Island","44036",2020,49.2,95,42.4,1.19,92367,74602,94.48,4578,0,"SMD",1,0,0,0,1,14175,218.305304
"4143","620L500US44037","State House District 37 (2016), Rhode Island","44037",2020,48,90.7,34.5,1.03,84821,59135,93.56,2514,0,"SMD",1,0,0,1,1,15187,987.7081165
"4144","620L500US44038","State House District 38 (2016), Rhode Island","44038",2020,44.4,89.6,25.7,0.36,77029,65839,95.69,2466,0,"SMD",1,1,1,1,1,12624,311.5267873
"4145","620L500US44039","State House District 39 (2016), Rhode Island","44039",2020,44.3,92.1,37.7,1.22,99043,86529,93.56,3492,0,"SMD",1,1,1,1,1,13951,138.39454
"4146","620L500US44040","State House District 40 (2016), Rhode Island","44040",2020,46.6,93.2,31.2,1.76,95793,85394,95.67,3848,1380,"SMD",1,1,1,1,1,14282,117.3204091
"4147","620L500US44041","State House District 41 (2016), Rhode Island","44041",2020,46.2,93.6,41.6,0.68,121359,95313,95.5,3584,1344,"SMD",1,1,1,1,1,14793,266.9493819
"4148","620L500US44042","State House District 42 (2016), Rhode Island","44042",2020,45.8,85.5,23.8,0.47,65013,52538,88.52,2640,990,"SMD",1,1,1,1,1,14395,1209.562222
"4149","620L500US44043","State House District 43 (2016), Rhode Island","44043",2020,44.4,90.4,21,0,73432,54375,91.61,2456,921,"SMD",1,1,1,1,1,13488,1546.788991
"4150","620L500US44044","State House District 44 (2016), Rhode Island","44044",2020,44.4,92.8,38.3,0.2,104552,86932,93.99,3040,1140,"SMD",1,0,0,0,1,15320,1040.619481
"4151","620L500US44045","State House District 45 (2016), Rhode Island","44045",2020,41.4,91.6,36.9,0.49,98265,72413,92.2,2232,837,"SMD",1,0,0,0,1,14552,2354.3116
"4152","620L500US44046","State House District 46 (2016), Rhode Island","44046",2020,42,90.1,34.2,0,90973,65519,88.32,3528,1323,"SMD",1,1,1,1,1,14489,1170.733678
"4153","620L500US44047","State House District 47 (2016), Rhode Island","44047",2020,43.7,88.1,25.1,0.38,84621,68081,96.1,3488,1308,"SMD",1,1,1,1,1,15450,321.9554889
"4154","620L500US44048","State House District 48 (2016), Rhode Island","44048",2020,49,91.3,28.9,0.13,98433,79614,96.76,3704,1389,"SMD",1,0,0,0,1,13846,408.2198243
"4155","620L500US44049","State House District 49 (2016), Rhode Island","44049",2020,35.2,75.3,11.1,0,41121,26212,77.21,1984,744,"SMD",1,0,0,1,1,14748,7190.638713
"4156","620L500US44050","State House District 50 (2016), Rhode Island","44050",2020,40.1,83,15,0.09,53870,43304,85.02,1848,693,"SMD",1,0,0,0,1,13627,4940.899202
"4157","620L500US44051","State House District 51 (2016), Rhode Island","44051",2020,40.1,81.2,21.7,0.63,60059,47122,80.72,1488,558,"SMD",1,0,0,1,1,13608,2031.651239
"4158","620L500US44052","State House District 52 (2016), Rhode Island","44052",2020,45.3,92,43.7,0,116638,94469,97.76,2904,1089,"SMD",1,1,1,1,1,14287,992.7732611
"4159","620L500US44053","State House District 53 (2016), Rhode Island","44053",2020,41.9,93.4,38.1,0.14,95798,82123,93.78,2616,981,"SMD",1,1,1,1,1,13608,522.9622228
"4160","620L500US44054","State House District 54 (2016), Rhode Island","44054",2020,41.9,88.6,30.7,0,67562,55815,86.31,2080,780,"SMD",1,0,0,0,1,15012,6358.322745
"4161","620L500US44055","State House District 55 (2016), Rhode Island","44055",2020,47.9,89.6,27,0,73637,47099,80.54,2280,855,"SMD",1,0,0,0,1,13738,5153.03826
"4162","620L500US44056","State House District 56 (2016), Rhode Island","44056",2020,26.7,54.6,9,1.15,38185,28002,48.42,888,333,"SMD",1,0,0,0,1,13803,20033.38171
