candidate_ID,assigned_ID,year,website,website.binary,party_full,incumbent_status,party_short
UT-XF230T6_Parry_Z,XF230T6,2018,NA,0,Democrat,O,D
UT-6KK278M_Holland_M,6KK278M,2018,https://www.marshaholland2018.com/,1,Independent,O,O
UT-673YF8K_Lyman_P,673YF8K,2018,https://www.lymanforutah.com/,1,Republican,O,R
UT-9K69YQ2_Holloway_D,9K69YQ2,2018,http://www.hollowayforutah.com/,1,Libertarian,C,O
UT-7G396ZZ_Snow_L,7G396ZZ,2018,http://www.lowrysnow.com/,1,Republican,I,R
UT-9L411PT_Kelsch_K,9L411PT,2018,NA,0,Independent,C,O
UT-FY01G02_Gardner_M,FY01G02,2018,NA,0,Libertarian,C,O
UT-WL663I6_Brooks_W,WL663I6,2018,http://www.waltbrooks.com/,1,Republican,I,R
UT-A8T2F89_Froerer_D,A8T2F89,2018,https://www.froerer4house.com/,1,Democrat,C,D
UT-2AJ06T2_Waldrip_S,2AJ06T2,2018,https://electstevewaldrip.com/,1,Republican,C,R
UT-3EEA221_Musselman_C,3EEA221,2018,https://calvinmusselman.com/,1,Republican,O,R
UT-395KO2B_Darby_K,395KO2B,2018,http://www.kathiedarby.org/,1,Democrat,O,D
UT-ADT5431_Burridge_C,ADT5431,2018,http://christianburridge.com/,1,Democrat,C,D
UT-Z4N37I1_McCay_D,Z4N37I1,2018,http://www.danmccay.com/,1,Republican,C,R
UT-TJ221A8_Velarde_A,TJ221A8,2018,https://abrianvelarde.nationbuilder.com/,1,Green,C,O
UT-7MF19M6_Thatcher_D,7MF19M6,2018,http://votethatcher.com/,1,Republican,I,R
UT-1S203TN_Collard_C,1S203TN,2018,http://www.electclarecollard.com/,1,Democrat,C,D
UT-P0P8R88_Houghton_L,P0P8R88,2018,http://www.leeforutahsenate.com/,1,Independent,C,O
UT-8SIE966_Williams_T,8SIE966,2018,NA,0,Independent,C,O
UT-W0QH608_Grover_K,W0QH608,2018,http://www.keithgrover.com/,1,Republican,C,R
UT-A4227CH_Keil_M,A4227CH,2018,http://mikekeil.org/,1,Democrat,C,D
UT-C9VO212_Sandall_S,C9VO212,2018,https://www.votescottsandall.com/,1,Republican,C,R
UT-D0S95T5_Yu_J,D0S95T5,2018,NA,0,Democrat,C,D
UT-0TKV044_Millner_A,0TKV044,2018,http://www.annmillner.com/,1,Republican,I,R
UT-K12B6A2_Bryan_K,K12B6A2,2018,https://bryan4utah.com/,1,Libertarian,C,O
UT-961CR7W_Winder_C,961CR7W,2018,http://www.winder4senate.com/,1,Republican,C,R
UT-653I3CT_Kitchen_D,653I3CT,2018,https://www.derekkitchen.com/,1,Democrat,C,D
UT-5UN7K48_Penrod_J,5UN7K48,2018,https://www.jake4utsenate.com/,1,Democrat,C,D
UT-4874BAC_Stevenson_J,4874BAC,2018,https://www.votejerrystevenson.com/,1,Republican,I,R
UT-2L5T23A_Adams_S,2L5T23A,2018,http://jstuartadams.com/,1,Republican,I,R
UT-34W47NR_Winterton_R,34W47NR,2018,https://www.ronaldwinterton.com/,1,Republican,C,R
UT-7D4A1F9_Callow-Heusser_C,7D4A1F9,2018,http://www.vote4cathy.com/,1,Republican,C,R
UT-T515W5U_Gallagher_E,T515W5U,2018,http://gallagherforutahstatesenate.org,1,Democrat,C,D
UT-B7U9W54_Chambers_M,B7U9W54,2018,https://www.mark28.com/,1,Democrat,C,D
UT-T8381CR_Vickers_E,T8381CR,2018,http://www.evanvickers.com/,1,Republican,I,R
UT-E8J3K32_Egan_J,E8J3K32,2018,https://www.egan4utah.com/,1,Republican,C,R
UT-89Y49RO_Davis_G,89Y49RO,2018,NA,0,Democrat,I,D
UT-44W20XM_Monsen_A,44W20XM,2018,https://www.alanmonsen.com/,1,Republican,C,R
UT-K34R24G_Iwamoto_J,K34R24G,2018,http://www.votejani.com/,1,Democrat,I,D
UT-M98DV86_Allen_K,M98DV86,2018,NA,0,Republican,C,R
UT-3N549JZ_Mayne_K,3N549JZ,2018,http://www.karenmayne.com/,1,Democrat,I,D
UT-31CZX44_Jackson_J,31CZX44,2018,NA,0,Democrat,C,D
UT-E26PX94_Riebe_K,E26PX94,2018,http://www.kathleenriebe.com/,1,Democrat,C,D
UT-0NA04J3_Zehnder_B,0NA04J3,2018,https://votebrianz.com/,1,Republican,I,R
UT-A4886NY_Castagno_A,A4886NY,2018,https://www.votecastagno.com/,1,Independent,O,O
UT-A6540BW_Cullimore_K,A6540BW,2018,http://kirk.vote/,1,Republican,O,R
WA-426RBX9_Warnick_J,426RBX9,2018,NA,0,Republican,I,R
WA-9A6D40Q_Aguilar_B,9A6D40Q,2018,http://www.electbengieaguilar.com/,1,Democrat,C,D
WA-59R4A7W_Honeyford_J,59R4A7W,2018,NA,0,Republican,I,R
WA-ME5Z034_Lotmore_M,ME5Z034,2018,https://www.mariolotmore.com/,1,Republican,C,R
WA-UC865B6_Liias_M,UC865B6,2018,http://www.markoliias.com/,1,Democrat,I,D
WA-269W0MI_Randall_E,269W0MI,2018,http://www.electemilyrandall.com/,1,Democrat,O,D
WA-VM826K6_McClendon_M,VM826K6,2018,http://electmarty.com/,1,Republican,O,R
WA-0X73PJ2_Conway_S,0X73PJ2,2018,NA,0,Democrat,I,D
WA-H2433YT_Malebrache_P,H2433YT,2018,http://electpierre.org/,1,Independent,C,O
WA-88SM85R_Wilson_C,88SM85R,2018,http://claireforsenate.com/,1,Democrat,C,D
WA-3Q173CM_Miloscia_M,3Q173CM,2018,http://www.markmiloscia.com/,1,Republican,I,R
WA-346X5FJ_Ferreria_I,346X5FJ,2018,http://www.votersforimmaculate.com/,1,Democrat,C,D
WA-9VO81H3_Fortunato_P,9VO81H3,2018,http://votefortunato.org/,1,Republican,I,R
WA-2H2H8S5_Salomon_J,2H2H8S5,2018,https://www.electjesse.net/,1,Democrat,C,D
WA-M9LD559_Chase_M,M9LD559,2018,https://www.maralynchase.com/,1,Democrat,I,D
WA-8ORV985_Wang_K,8ORV985,2018,NA,0,Independent,C,O
WA-C3S1H24_Keiser_K,C3S1H24,2018,http://karenkeiser.org/,1,Democrat,I,D
WA-YX267F4_Nguyen_J,YX267F4,2018,http://meetjoenguyen.com/,1,Democrat,O,D
WA-4J47AQ6_Braddock_S,4J47AQ6,2018,http://shannonford1.com/,1,Independent,O,O
WA-4KZ0J78_Bowling_I,4KZ0J78,2018,https://irenebowling.com/,1,Democrat,C,D
WA-880DC6B_Sheldon_T,880DC6B,2018,http://timsheldon.src.wastateleg.org/,1,Democrat,I,D
WA-090QHK7_Simonson_B,090QHK7,2018,NA,0,Libertarian,C,O
WA-K88OQ11_Carlyle_R,K88OQ11,2018,http://reuvencarlyle.com/,1,Democrat,I,D
WA-U9Y045Y_Broadway_B,U9Y045Y,2018,https://broadwayforsenate.org/,1,Republican,C,R
WA-V6RV835_Saldana_R,V6RV835,2018,https://www.rebeccasaldana.com/,1,Democrat,I,D
WA-5O34E5F_Pham_S,5O34E5F,2018,https://www.savioforsenate.com/,1,Republican,C,R
WA-38MXQ29_McCoy_J,38MXQ29,2018,http://johnmccoy.org/,1,Democrat,I,D
WA-5XJM777_Joens_C,5XJM777,2018,https://joens39.com/,1,Democrat,C,D
WA-4D63S5L_Wagoner_K,4D63S5L,2018,https://wagonerforsenate.com/,1,Republican,I,R
WA-590JPX0_Vargas_P,590JPX0,2018,http://votepinkyvargas.com/,1,Democrat,C,D
WA-C84GK15_Ericksen_D,C84GK15,2018,https://dougericksen.com/,1,Republican,I,R
WA-6X5VH16_Harder_D,6X5VH16,2018,https://voteharderforseattle.org/,1,Republican,C,R
WA-8R735PM_Pedersen_J,8R735PM,2018,http://peopleforpedersen.org/,1,Democrat,I,D
WA-X78G8U0_Roulstone_D,X78G8U0,2018,https://dougroulstone.com/,1,Republican,C,R
WA-E07D3M4_Hobbs_S,E07D3M4,2018,http://electhobbs.com/,1,Democrat,I,D
WA-84MRE41_Fonk_D,84MRE41,2018,https://dalefonk.org/,1,Republican,C,R
WA-3XO945D_Dhingra_M,3XO945D,2018,http://www.electmanka.com/,1,Democrat,I,D
WA-PE98D65_Daranciang_B,PE98D65,2018,https://www.bethforstate.com/,1,Republican,C,R
WA-3PS3Z97_Frockt_D,3PS3Z97,2018,http://davidfrockt.org/,1,Democrat,I,D
WA-93Z8EE0_Fain_J,93Z8EE0,2018,http://www.votefain.com/,1,Republican,I,R
WA-3Q7X55M_Das_M,3Q7X55M,2018,https://www.electmona.com/,1,Democrat,C,D
WA-19L1ZN8_Tom_R,19L1ZN8,2018,https://www.rodneytom.com/,1,Democrat,C,D
WA-P0S5H43_Kuderer_P,P0S5H43,2018,http://pattykuderer.nationbuilder.com/,1,Democrat,I,D
WA-51A0H0W_Lewis_J,51A0H0W,2018,http://electjessalewis.com/,1,Democrat,O,D
WA-28X46TX_Holy_J,28X46TX,2018,http://www.votejeffholy.com/,1,Republican,O,R
WA-R55V2C0_Hardy_K,R55V2C0,2018,https://www.karenforsenate.com/,1,Democrat,C,D
WA-N1T0P52_Short_S,N1T0P52,2018,http://www.vote4shelly.com/,1,Republican,I,R
WA-3DU145G_Perales_L,3DU145G,2018,NA,0,Democrat,C,D
WA-EH5209N_Brown_S,EH5209N,2018,http://sharonbrown.org/,1,Republican,I,R
WV-2GK80F9_Magnone_D,2GK80F9,2018,NA,0,Democrat,C,D
WV-8L0KK04_Swartzmiller_R,8L0KK04,2018,NA,0,Democrat,C,D
WV-P94IY64_Zatezalo_M,P94IY64,2018,http://reelectmarkzatezalo.com/,1,Republican,I,R
WV-Z4621XK_McGeehan_P,Z4621XK,2018,NA,0,Republican,I,R
WV-F3U810Z_Deitzler_H,F3U810Z,2018,NA,0,Democrat,C,D
WV-01K07DD_Kelly_J,01K07DD,2018,NA,0,Republican,I,R
WV-7B79LC3_Criss_V,7B79LC3,2018,NA,0,Republican,I,R
WV-5A761TT_Daniel_A,5A761TT,2018,http://www.whoisandy.org/,1,Democrat,C,D
WV-OU6U006_Leach_J,OU6U006,2018,http://jmorganleach.vote/,1,Democrat,C,D
WV-718YJK9_Duncan_S,718YJK9,2018,http://www.sarahduncan2018.com/,1,Democrat,C,D
WV-X8H00G4_Atkinson_R,X8H00G4,2018,NA,0,Republican,I,R
WV-5GG5W92_Morris_M,5GG5W92,2018,https://www.missymorris.com/,1,Democrat,C,D
WV-3DIC552_Westfall_S,3DIC552,2018,NA,0,Republican,I,R
WV-09WA14Z_Cadle_S,09WA14Z,2018,NA,0,Republican,C,R
WV-E53Q94E_Mullins_T,E53Q94E,2018,NA,0,Independent,C,O
WV-T03CN18_Higginbotham_J,T03CN18,2018,https://www.higginbothamwv.org/,1,Republican,I,R
WV-7B2TI18_Brewer_S,7B2TI18,2018,http://scottbrewer.net/,1,Democrat,C,D
WV-140RIU3_Solomon_B,140RIU3,2018,https://www.brianne4housewv.com/,1,Democrat,C,D
WV-S20V7H1_Butler_J,S20V7H1,2018,http://www.jimbutler.us/,1,Republican,I,R
WV-505KJN7_Horton_C,505KJN7,2018,NA,0,Democrat,C,D
WV-O5787KH_Jackson_T,O5787KH,2018,NA,0,Independent,C,O
WV-84CVL51_Foster_G,84CVL51,2018,NA,0,Republican,I,R
WV-U8S0K36_Mandt_J,U8S0K36,2018,NA,0,Republican,C,R
WV-Y4C797W_Spurlock_M,Y4C797W,2018,http://www.voteformatt.net/,1,Democrat,C,D
WV-79AN7E4_Miller_V,79AN7E4,2018,NA,0,Republican,C,R
WV-YZ84D48_Hornbuckle_S,YZ84D48,2018,NA,0,Democrat,I,D
WV-129HZF9_Nelson_D,129HZF9,2018,https://www.dakotainthehouse.com/,1,Democrat,C,D
WV-OCC3946_Linville_D,OCC3946,2018,https://linvilleforwv.com/,1,Republican,I,R
WV-422OSV4_Holland_J,422OSV4,2018,NA,0,Republican,C,R
WV-5W9I08W_Lovejoy_C,5W9I08W,2018,http://www.lovejoyforhouse.com/,1,Democrat,I,D
WV-3ZJP393_Rowsey_J,3ZJP393,2018,https://www.rowseyforthehouse.com/,1,Democrat,C,D
WV-12K40UJ_Rohrbach_M,12K40UJ,2018,http://www.mattforhouse.com/,1,Republican,I,R
WV-82XMA55_Worrell_E,82XMA55,2018,NA,0,Republican,O,R
WV-1H540NA_Nance_K,1H540NA,2018,NA,0,Democrat,O,D
WV-NV7J465_Ross_M,NV7J465,2018,NA,0,Republican,C,R
WV-BT54R67_Hicks_K,BT54R67,2018,NA,0,Democrat,I,D
WV-56DY7A9_Thompson_R,56DY7A9,2018,NA,0,Democrat,I,D
WV-D13Y31P_Barnhart_T,D13Y31P,2018,NA,0,Independent,C,O
WV-OZ2501W_Diserio_P,OZ2501W,2018,http://www.phildiserio.com/,1,Democrat,I,D
WV-23RH8U1_Brown_N,23RH8U1,2018,NA,0,Democrat,O,D
WV-W35JZ93_White_P,W35JZ93,2018,NA,0,Democrat,C,D
WV-D1XQ700_Dean_M,D1XQ700,2018,NA,0,Republican,I,R
WV-F2Q973W_Bryant_B,F2Q973W,2018,NA,0,Democrat,C,D
WV-00X7S3B_McCallister_G,00X7S3B,2018,NA,0,Democrat,C,D
WV-A321B2N_Eldridge_J,A321B2N,2018,NA,0,Independent,I,O
WV-9R059UP_Maynard_Z,9R059UP,2018,NA,0,Republican,I,R
WV-24XG4B5_Jeffries_J,24XG4B5,2018,https://joejeffrieswv.com,1,Republican,C,R
WV-K35B71T_Miller_R,K35B71T,2018,NA,0,Democrat,I,D
WV-872E2ZJ_Stone_A,872E2ZJ,2018,NA,0,Republican,C,R
WV-C605QP8_Bridges_J,C605QP8,2018,NA,0,Republican,C,R
WV-19J09GN_Tomblin_T,19J09GN,2018,NA,0,Democrat,C,D
WV-I9N10K9_Rodighiero_R,I9N10K9,2018,NA,0,Democrat,I,D
WV-F431OR0_Vance_A,F431OR0,2018,NA,0,Democrat,C,D
WV-3EH38V4_Paynter_T,3EH38V4,2018,http://www.paynterwvhouse.com/,1,Republican,I,R
WV-4P67UB3_Cox_D,4P67UB3,2018,NA,0,Republican,C,R
WV-72C84BY_Evans_E,72C84BY,2018,NA,0,Democrat,I,D
WV-8W41N7H_Bailey_C,8W41N7H,2018,NA,0,Democrat,C,D
WV-KG869C6_Porterfield_E,KG869C6,2018,https://www.ericporterfieldforhouse27.com/,1,Republican,C,R
WV-4969CNC_White_K,4969CNC,2018,NA,0,Independent,C,O
WV-33JL57Z_Watson_L,33JL57Z,2018,https://www.lacywatson.us/,1,Democrat,C,D
WV-15S3W2D_Meadows_P,15S3W2D,2018,NA,0,Democrat,C,D
WV-8Y563BA_Ellington_J,8Y563BA,2018,NA,0,Republican,I,R
WV-4O9R51E_Shott_J,4O9R51E,2018,NA,0,Republican,I,R
WV-VM9P204_Evans_A,VM9P204,2018,https://www.andrewevansforwv.com/,1,Democrat,C,D
WV-4H185ME_Shaw_S,4H185ME,2018,NA,0,Democrat,C,D
WV-BG38R53_Pack_J,BG38R53,2018,NA,0,Republican,I,R
WV-6H1SA07_Cooper_R,6H1SA07,2018,NA,0,Republican,I,R
WV-J756AO4_Moye_R,J756AO4,2018,NA,0,Democrat,I,D
WV-H9D699K_Steele_B,H9D699K,2018,http://www.electbrandonsteele.com/,1,Republican,C,R
WV-665O1PB_Haas_D,665O1PB,2018,http://daltonhaaswv.com/,1,Republican,C,R
WV-393UJQ7_Storch_E,393UJQ7,2018,NA,0,Republican,I,R
WV-3HY04H0_Fluharty_S,3HY04H0,2018,http://shawnfluharty.com/,1,Democrat,I,D
WV-H4P85D5_Bates_M,H4P85D5,2018,http://www.pickmick.com/,1,Democrat,I,D
WV-343W9AZ_Walker_C,343W9AZ,2018,https://www.walker4thehouse.com/,1,Libertarian,O,O
WV-Y9S89E9_Toney_C,Y9S89E9,2018,NA,0,Republican,O,R
WV-2X9HI59_Snuffer_R,2X9HI59,2018,NA,0,Democrat,O,D
WV-AT8B341_Haynes_A,AT8B341,2018,NA,0,Republican,C,R
WV-1W3J0W8_Pritt_D,1W3J0W8,2018,https://www.pritt4house.com/,1,Independent,C,O
WV-A22GC87_Lively_L,A22GC87,2018,NA,0,Democrat,C,D
WV-MT603F6_Staggers_M,MT603F6,2018,NA,0,Democrat,C,D
WV-VY7479T_Kessler_M,VY7479T,2018,NA,0,Democrat,C,D
WV-NYZ0077_Kessinger_K,NYZ0077,2018,NA,0,Republican,I,R
WV-C8H6I32_Fast_T,C8H6I32,2018,http://www.votetomfast.com/,1,Republican,I,R
WV-G03U9J7_Walker_D,G03U9J7,2018,NA,0,Democrat,C,D
WV-B6F6T19_Hanshaw_R,B6F6T19,2018,NA,0,Republican,I,R
WV-2S3X9U0_Thompson_L,2S3X9U0,2018,NA,0,Republican,C,R
WV-4H1L49Y_Boggs_B,4H1L49Y,2018,NA,0,Democrat,I,D
WV-18F1FC4_Skaff_D,18F1FC4,2018,http://www.dougskaff.com/,1,Democrat,C,D
WV-3W23X7T_Burgess_E,3W23X7T,2018,NA,0,Republican,C,R
WV-H8VL532_Robinette_J,H8VL532,2018,NA,0,Democrat,C,D
WV-9M8I5I3_Pore_R,9M8I5I3,2018,http://www.renatepore.com/,1,Democrat,C,D
WV-019RVW3_Lane_C,019RVW3,2018,NA,0,Republican,I,R
WV-Z4222DQ_Nelson_E,Z4222DQ,2018,http://www.nelsonforhouse.com/,1,Republican,I,R
WV-897YR1C_Byrd_A,897YR1C,2018,http://www.byrdforwv.com/,1,Democrat,I,D
WV-VW9677I_Capito_M,VW9677I,2018,http://www.moorecapito.com/,1,Republican,I,R
WV-X0OX468_Morris_E,X0OX468,2018,NA,0,Independent,C,O
WV-1D5GT22_Jarrett_M,1D5GT22,2018,NA,0,Republican,C,R
WV-01FK4D8_Rowe_L,01FK4D8,2018,NA,0,Democrat,I,D
WV-IR7308X_Estep-Burton_A,IR7308X,2018,https://www.amandaforhouse.com/,1,Democrat,C,D
WV-71AG23B_Robinson_A,71AG23B,2018,http://www.robinsonforhouse.com/,1,Democrat,I,D
WV-N495HY4_Pritt_C,N495HY4,2018,https://chrispritt.com/,1,Republican,C,R
WV-6W5Y0F6_Pushkin_M,6W5Y0F6,2018,https://www.pushkin4house.com/,1,Democrat,I,D
WV-8N2SI73_Patrick_R,8N2SI73,2018,https://richardpatrickforwv.com/,1,Republican,C,R
WV-Q2K424K_Graves_D,Q2K424K,2018,https://diannalgraves.com/,1,Republican,I,R
WV-08O54SS_Tull_T,08O54SS,2018,https://www.tomtullwv.com/,1,Democrat,C,D
WV-331Q6FP_Ferrell_D,331Q6FP,2018,http://danaferrellwv.com/,1,Independent,C,O
WV-73CL50H_Malcolm_S,73CL50H,2018,NA,0,Republican,I,R
WV-1125SYK_Holmes_D,1125SYK,2018,https://www.wvwoody.com/,1,Democrat,C,D
WV-G5H1R10_Reynolds_C,G5H1R10,2018,NA,0,Republican,C,R
WV-O5002FQ_Zukoff_L,O5002FQ,2018,https://www.lisazukoffwv.com/,1,Democrat,C,D
WV-294ZSH4_Canestraro_J,294ZSH4,2018,https://www.joecanestraro.com/,1,Democrat,I,D
WV-3DP6V02_Jeffries_D,3DP6V02,2018,NA,0,Republican,O,R
WV-03TQF43_Huffman_M,03TQF43,2018,https://www.huffman4house.com/,1,Democrat,O,D
WV-65UMH46_O'Dell_P,65UMH46,2018,NA,0,Democrat,C,D
WV-70K7JL0_Hill_J,70K7JL0,2018,http://hillforwv.com/,1,Republican,I,R
WV-56SS15F_Canterbury_D,56SS15F,2018,NA,0,Republican,C,R
WV-4EN7P77_Malcomb_S,4EN7P77,2018,NA,0,Republican,C,R
WV-Z333B2O_Campbell_J,Z333B2O,2018,http://votejeffcampbell.com/,1,Democrat,I,D
WV-BD41W19_Lavender-Bowe_C,BD41W19,2018,https://www.cindyforwv.com/,1,Democrat,C,D
WV-30W72GT_House_M,30W72GT,2018,NA,0,Republican,C,R
WV-V7O802N_Nestor_W,V7O802N,2018,NA,0,Republican,C,R
WV-4907RHX_Hartman_W,4907RHX,2018,NA,0,Democrat,I,D
WV-9F68J8J_Thompson_C,9F68J8J,2018,https://www.votecodythompson.com/,1,Democrat,C,D
WV-09W51TG_Daniels_B,09W51TG,2018,NA,0,Independent,C,O
WV-X5X15O8_Lynch_D,X5X15O8,2018,NA,0,Democrat,I,D
WV-76S0HJ2_Hanna_C,76S0HJ2,2018,http://hannaforhouse.com/,1,Republican,C,R
WV-985R9NU_Kerner_M,985R9NU,2018,http://kerner4wvhouse.com/,1,Democrat,O,D
WV-B0229KD_Martin_C,B0229KD,2018,http://www.carlrmartin.com/,1,Republican,O,R
WV-1JO44R4_Stultz_B,1JO44R4,2018,NA,0,Democrat,C,D
WV-54ERJ69_Martin_P,54ERJ69,2018,NA,0,Republican,I,R
WV-J83O9Q1_Phillips_C,J83O9Q1,2018,NA,0,Republican,O,R
WV-OQ74J48_Larry_E,OQ74J48,2018,https://www.edlarrywvhouse.com/,1,Democrat,O,D
WV-20XQK16_Riley_C,20XQK16,2018,NA,0,Independent,C,O
WV-0S31DH5_Shrieves_D,0S31DH5,2018,NA,0,Republican,C,R
WV-O2R725M_Garcia_R,O2R725M,2018,NA,0,Democrat,C,D
WV-9WOS153_Hyman_W,9WOS153,2018,http://www.willhymanforwv.com/,1,Libertarian,C,O
WV-M9A525Z_Queen_B,M9A525Z,2018,NA,0,Republican,I,R
WV-G96S71M_Hamrick_D,G96S71M,2018,NA,0,Republican,I,R
WV-X122MC7_Iaquinta_R,X122MC7,2018,NA,0,Democrat,I,D
WV-7724MLL_Miley_T,7724MLL,2018,http://www.standforthepeople.com/,1,Democrat,I,D
WV-7IJ839D_McIntyre_D,7IJ839D,2018,http://mcintyre4wv.com/,1,Democrat,C,D
WV-2ND257X_Waxman_T,2ND257X,2018,http://www.waxmanforwv.com/,1,Republican,C,R
WV-M736X3B_Abel_G,M736X3B,2018,NA,0,Democrat,C,D
WV-0CF1G11_Summers_A,0CF1G11,2018,NA,0,Republican,I,R
WV-X5A5S28_Wiley_P,X5A5S28,2018,NA,0,Republican,C,R
WV-XX67W70_Pethtel_D,XX67W70,2018,NA,0,Democrat,I,D
WV-T8CN533_Dodds_J,T8CN533,2018,http://www.jondoddswv.com/,1,Independent,C,O
WV-5PW93P4_Angelucci_M,5PW93P4,2018,NA,0,Democrat,C,D
WV-20TSV61_Ward_G,20TSV61,2018,NA,0,Republican,I,R
WV-B28H4E6_Longstreth_L,B28H4E6,2018,NA,0,Democrat,I,D
WV-G25P4R3_Caputo_M,G25P4R3,2018,NA,0,Democrat,I,D
WV-580N1TE_Mallow_P,580N1TE,2018,http://www.philmallow.com/,1,Republican,C,R
WV-T4448RQ_Guthrie_B,T4448RQ,2018,NA,0,Libertarian,C,O
WV-R0248DS_Walker_D,R0248DS,2018,https://www.daniforwv.com/,1,Democrat,C,D
WV-261Q7ZP_Warner_D,261Q7ZP,2018,https://debbiewarner4house.com/,1,Republican,C,R
WV-5Y06Q9I_Bertram_H,5Y06Q9I,2018,NA,0,Independent,C,O
WV-8Y98P5X_Shuttlesworth_R,8Y98P5X,2018,http://shuttlesworth4wvhouse.com/,1,Republican,C,R
WV-M0O4P43_Williams_J,M0O4P43,2018,https://www.williamsforhouse.com/,1,Democrat,I,D
WV-9OUZ175_Pyles_R,9OUZ175,2018,NA,0,Democrat,I,D
WV-Q23O6P4_Fleischauer_B,Q23O6P4,2018,http://www.friendsofbarbara.com/,1,Democrat,I,D
WV-UK5805J_Frich_C,UK5805J,2018,http://www.cindyfrich.net/,1,Republican,I,R
WV-53NJS92_Hansen_E,53NJS92,2018,https://www.hansenforwv.com/,1,Democrat,C,D
WV-ZT61B51_Statler_J,ZT61B51,2018,http://www.statler4house.com/,1,Republican,I,R
WV-J240G9Q_Sypolt_T,J240G9Q,2018,NA,0,Republican,I,R
WV-FOE3219_Zuchowski_A,FOE3219,2018,NA,0,Libertarian,C,O
WV-Y573PY3_Jennings_D,Y573PY3,2018,NA,0,Republican,I,R
WV-96K73SS_Chase_C,96K73SS,2018,https://chaseforwv.com/,1,Democrat,C,D
WV-824EC2S_Hott_J,824EC2S,2018,https://hottfordelegate.com/,1,Republican,O,R
WV-14NK2R8_Hof_J,14NK2R8,2018,NA,0,Republican,C,R
WV-7852WIR_Sponaugle_I,7852WIR,2018,NA,0,Democrat,I,D
WV-0AXP574_Ryan_T,0AXP574,2018,NA,0,Democrat,C,D
WV-2U5H35D_Howell_G,2U5H35D,2018,NA,0,Republican,I,R
WV-750DBG9_Rowan_R,750DBG9,2018,NA,0,Republican,I,R
WV-130D8JB_Hahn_B,130D8JB,2018,https://www.bibihahn.com/,1,Democrat,C,D
WV-77HMN83_McCumbee_K,77HMN83,2018,NA,0,Independent,C,O
WV-29A16RK_Cowles_D,29A16RK,2018,NA,0,Republican,I,R
WV-70I5D9N_Isner_J,70I5D9N,2018,https://www.johnisnerwv.com/,1,Democrat,O,D
WV-3884PJC_Kump_L,3884PJC,2018,http://larrykump.blogspot.com/,1,Republican,O,R
WV-LX69T09_Kelly_D,LX69T09,2018,NA,0,Republican,C,R
WV-4PM073N_Beaver_J,4PM073N,2018,NA,0,Independent,C,O
WV-689SZ7C_Combs_T,689SZ7C,2018,NA,0,Democrat,C,D
WV-A70KH44_Wilson_S,A70KH44,2018,NA,0,Republican,I,R
WV-3P920TB_Barrett_J,3P920TB,2018,http://www.barrettforwv.com/,1,Democrat,I,D
WV-7RP45F2_Toodle_C,7RP45F2,2018,http://www.votecynthiatoodle.com/,1,Democrat,O,D
WV-64Q2I1X_Rogers_B,64Q2I1X,2018,https://rogers4delegate63.com/,1,Libertarian,O,O
WV-R8B470K_Hardy_J,R8B470K,2018,http://www.johnhardyforwvdelegate.com/,1,Republican,O,R
WV-9K8F0A5_Brown_S,9K8F0A5,2018,https://www.sambrownwv.com/,1,Democrat,O,D
WV-6T2SV22_Frankenberry_B,6T2SV22,2018,NA,0,Democrat,C,D
WV-8468OHC_Householder_E,8468OHC,2018,https://householderforwvhouse.com/,1,Republican,I,R
WV-50V4G5F_Upson_J,50V4G5F,2018,http://jillupson4wv.com/,1,Republican,I,R
WV-9Y340BV_Brown_S,9Y340BV,2018,http://www.sammibrown.com/,1,Democrat,C,D
WV-0O1CN15_Dinges_D,0O1CN15,2018,http://www.davedingesfordelegate.com/,1,Democrat,C,D
WV-4S09ND7_Espinosa_P,4S09ND7,2018,http://www.espinosafordelegate.com/,1,Republican,I,R
WV-B8R0X24_Doyle_J,B8R0X24,2018,http://doylefordelegate.org/,1,Democrat,C,D
WV-6X71K0T_Moore_R,6X71K0T,2018,http://www.mooreforwv.com/,1,Republican,I,R
WV-24YJC66_Harshbarger_J,24YJC66,2018,NA,0,Republican,I,R
WV-9ND51R7_Lucas_L,9ND51R7,2018,https://lissalucas.com/,1,Democrat,C,D
WV-6495VAF_Bland_D,6495VAF,2018,NA,0,Democrat,C,D
WV-914SK7C_Anderson_E,914SK7C,2018,NA,0,Republican,I,R
WV-4U9L1Q6_Hollen_R,4U9L1Q6,2018,NA,0,Republican,I,R
WV-CXB0104_Marion_J,CXB0104,2018,https://electmarion2018.org/,1,Democrat,C,D
WV-GB4468W_Ihlenfeld_W,GB4468W,2018,https://www.ihlenfeldwv.com/,1,Democrat,C,D
WV-F0V2O55_Ferns_R,F0V2O55,2018,http://www.ryanferns.com/,1,Republican,I,R
WV-897E5UP_Ambler_G,897E5UP,2018,NA,0,Republican,C,R
WV-VEC2492_Baldwin_S,VEC2492,2018,http://baldwinforwv.wixsite.com/house2016,1,Democrat,I,D
WV-6HA46R4_Finch_L,6HA46R4,2018,NA,0,Democrat,C,D
WV-7M7Y2R7_Hamilton_W,7M7Y2R7,2018,NA,0,Republican,C,R
WV-85J81RS_Cork_W,85J81RS,2018,NA,0,Republican,C,R
WV-U24I80U_Romano_M,U24I80U,2018,http://friendsofmike.org/home,1,Democrat,I,D
